external_id,season
61102013,1986
61102015,1986
61102017,1986
61102018,1986
61102019,1986
61102022,1986
61102023,1986
61102024,1986
61102026,1986
61102027,1986
61102028,1986
61103003,1986
61109001,1986
61109002,1986
61109006,1986
61109007,1986
61109008,1986
61109009,1986
61109010,1986
61109011,1986
61109012,1986
61109018,1986
61109021,1986
61109023,1986
61109025,1986
61109027,1986
61110005,1986
61116001,1986
61116002,1986
61116004,1986
61116007,1986
61116009,1986
61116013,1986
61116014,1986
61116016,1986
61116020,1986
61116021,1986
61116022,1986
61116023,1986
61116024,1986
61117028,1986
61120024,1986
61123003,1986
61123004,1986
61123005,1986
61123010,1986
61123014,1986
61123017,1986
61123019,1986
61123022,1986
61123025,1986
61123026,1986
61123027,1986
61123028,1986
61124015,1986
61127006,1986
61127008,1986
61130003,1986
61130005,1986
61130007,1986
61130011,1986
61130012,1986
61130013,1986
61130015,1986
61130016,1986
61130018,1986
61130020,1986
61130022,1986
61130023,1986
61201025,1986
61207001,1986
61207002,1986
61207003,1986
61207009,1986
61207010,1986
61207012,1986
61207014,1986
61207017,1986
61207018,1986
61207021,1986
61207023,1986
61207024,1986
61207025,1986
61207028,1986
61208026,1986
61213007,1986
61213020,1986
61214001,1986
61214004,1986
61214006,1986
61214010,1986
61214011,1986
61214013,1986
61214014,1986
61214017,1986
61214019,1986
61214023,1986
61214024,1986
61214027,1986
61215008,1986
61219025,1986
61220019,1986
61220026,1986
61221004,1986
61221005,1986
61221006,1986
61221008,1986
61221010,1986
61221013,1986
61221016,1986
61221021,1986
61221022,1986
61221023,1986
61222015,1986
61228020,1986
61228028,1986
70101007,1987
70102023,1987
70103003,1987
70103005,1987
70104007,1987
70110003,1987
70111005,1987
70111019,1987
70125019,1987
70913002,1987
70913007,1987
70913009,1987
70913010,1987
70913011,1987
70913012,1987
70913016,1987
70913017,1987
70913018,1987
70913022,1987
70913023,1987
70913027,1987
70913028,1987
70914003,1987
70920001,1987
70920002,1987
70920003,1987
70920004,1987
70920005,1987
70920009,1987
70920011,1987
70920013,1987
70920014,1987
70920019,1987
70920021,1987
70920023,1987
70920024,1987
70920026,1987
70921020,1987
70927010,1987
70927024,1987
71004001,1987
71004002,1987
71004004,1987
71004007,1987
71004008,1987
71004013,1987
71004016,1987
71004017,1987
71004018,1987
71004020,1987
71004021,1987
71004026,1987
71004028,1987
71005019,1987
71011001,1987
71011003,1987
71011005,1987
71011006,1987
71011009,1987
71011011,1987
71011014,1987
71011015,1987
71011017,1987
71011019,1987
71011022,1987
71011023,1987
71011026,1987
71011027,1987
71012007,1987
71018001,1987
71018002,1987
71018003,1987
71018004,1987
71018008,1987
71018009,1987
71018010,1987
71018012,1987
71018013,1987
71018020,1987
71018023,1987
71018025,1987
71018027,1987
71019006,1987
71025008,1987
71025010,1987
71025013,1987
71025015,1987
71025018,1987
71025019,1987
71025021,1987
71025023,1987
71025024,1987
71025027,1987
71025028,1987
71026005,1987
71026016,1987
71101001,1987
71101002,1987
71101003,1987
71101004,1987
71101007,1987
71101009,1987
71101014,1987
71101015,1987
71101017,1987
71101020,1987
71101022,1987
71101024,1987
71101026,1987
71102006,1987
71108002,1987
71108004,1987
71108005,1987
71108008,1987
71108009,1987
71108011,1987
71108012,1987
71108014,1987
71108016,1987
71108019,1987
71108021,1987
71108022,1987
71108023,1987
71108025,1987
71109020,1987
71115001,1987
71115005,1987
71115012,1987
71115015,1987
71115016,1987
71115017,1987
71115021,1987
71115022,1987
71115023,1987
71115024,1987
71115025,1987
71115026,1987
71115028,1987
71116007,1987
71122003,1987
71122004,1987
71122006,1987
71122010,1987
71122012,1987
71122013,1987
71122016,1987
71122017,1987
71122018,1987
71122020,1987
71122021,1987
71122026,1987
71122027,1987
71123028,1987
71126006,1987
71126008,1987
71129001,1987
71129002,1987
71129003,1987
71129011,1987
71129014,1987
71129017,1987
71129020,1987
71129023,1987
71129024,1987
71129025,1987
71129028,1987
71130026,1987
71206004,1987
71206005,1987
71206006,1987
71206007,1987
71206008,1987
71206009,1987
71206010,1987
71206013,1987
71206016,1987
71206018,1987
71206019,1987
71206022,1987
71206023,1987
71207015,1987
71213005,1987
71213009,1987
71213011,1987
71213012,1987
71213014,1987
71213017,1987
71213018,1987
71213021,1987
71213022,1987
71213023,1987
71213024,1987
71213026,1987
71213027,1987
71213028,1987
71214025,1987
71219007,1987
71219019,1987
71220002,1987
71220003,1987
71220004,1987
71220008,1987
71220010,1987
71220013,1987
71220015,1987
71220020,1987
71220024,1987
71220025,1987
71220027,1987
71221014,1987
71226016,1987
71226023,1987
71227001,1987
71227002,1987
71227006,1987
71227007,1987
71227010,1987
71227011,1987
71227012,1987
71227013,1987
71227018,1987
71227019,1987
71227021,1987
71227023,1987
71227025,1987
71228015,1987
80103034,1988
80103018,1988
80109005,1988
80109025,1988
80110003,1988
80110007,1988
80117007,1988
80117028,1988
80131007,1988
80904002,1988
80904003,1988
80904004,1988
80904007,1988
80904008,1988
80904009,1988
80904011,1988
80904012,1988
80904013,1988
80904017,1988
80904018,1988
80904023,1988
80904027,1988
80905019,1988
80911001,1988
80911002,1988
80911005,1988
80911007,1988
80911009,1988
80911010,1988
80911011,1988
80911014,1988
80911016,1988
80911019,1988
80911021,1988
80911026,1988
80911028,1988
80912022,1988
80918003,1988
80918006,1988
80918008,1988
80918012,1988
80918013,1988
80918015,1988
80918017,1988
80918020,1988
80918023,1988
80918024,1988
80918025,1988
80918027,1988
80918028,1988
80919005,1988
80919028,1988
80925002,1988
80925004,1988
80925006,1988
80925008,1988
80925009,1988
80925010,1988
80925011,1988
80925012,1988
80925016,1988
80925018,1988
80925019,1988
80925022,1988
80925023,1988
80925026,1988
80926007,1988
81002001,1988
81002003,1988
81002013,1988
81002014,1988
81002015,1988
81002017,1988
81002020,1988
81002021,1988
81002023,1988
81002024,1988
81002025,1988
81002027,1988
81002028,1988
81003018,1988
81009001,1988
81009002,1988
81009004,1988
81009005,1988
81009006,1988
81009008,1988
81009009,1988
81009010,1988
81009013,1988
81009016,1988
81009022,1988
81009024,1988
81009025,1988
81010021,1988
81016003,1988
81016005,1988
81016007,1988
81016011,1988
81016012,1988
81016014,1988
81016015,1988
81016016,1988
81016017,1988
81016019,1988
81016023,1988
81016026,1988
81016028,1988
81017020,1988
81023001,1988
81023002,1988
81023004,1988
81023009,1988
81023012,1988
81023014,1988
81023015,1988
81023018,1988
81023021,1988
81023022,1988
81023023,1988
81023024,1988
81023027,1988
81024003,1988
81030002,1988
81030005,1988
81030006,1988
81030008,1988
81030010,1988
81030013,1988
81030017,1988
81030018,1988
81030020,1988
81030021,1988
81030025,1988
81030026,1988
81030027,1988
81031011,1988
81031023,1988
81106001,1988
81106003,1988
81106004,1988
81106007,1988
81106011,1988
81106016,1988
81106017,1988
81106019,1988
81106021,1988
81106022,1988
81106023,1988
81106024,1988
81106026,1988
81106028,1988
81107010,1988
81111009,1988
81113001,1988
81113006,1988
81113007,1988
81113008,1988
81113009,1988
81113012,1988
81113014,1988
81113020,1988
81113022,1988
81113023,1988
81113025,1988
81113026,1988
81113028,1988
81114015,1988
81118022,1988
81120002,1988
81120004,1988
81120005,1988
81120006,1988
81120009,1988
81120010,1988
81120012,1988
81120013,1988
81120014,1988
81120015,1988
81120016,1988
81120018,1988
81120019,1988
81120027,1988
81121025,1988
81124006,1988
81124008,1988
81127001,1988
81127003,1988
81127004,1988
81127007,1988
81127011,1988
81127018,1988
81127020,1988
81127021,1988
81127023,1988
81127028,1988
81128026,1988
81204001,1988
81204004,1988
81204005,1988
81204008,1988
81204010,1988
81204012,1988
81204013,1988
81204015,1988
81204016,1988
81204017,1988
81204019,1988
81204021,1988
81204027,1988
81205014,1988
81210020,1988
81210022,1988
81211002,1988
81211003,1988
81211009,1988
81211010,1988
81211014,1988
81211017,1988
81211019,1988
81211024,1988
81211025,1988
81211026,1988
81211028,1988
81212015,1988
81217004,1988
81217007,1988
81218005,1988
81218006,1988
81218011,1988
81218013,1988
81218018,1988
81218020,1988
81218022,1988
81218023,1988
81218024,1988
81218025,1988
81218027,1988
81219016,1988
81226005,1988
81226016,1988
81231003,1988
81231004,1988
90101002,1989
90101025,1989
90108003,1989
90108004,1989
90122025,1989
90910001,1989
90910003,1989
90910006,1989
90910007,1989
90910008,1989
90910009,1989
90910011,1989
90910013,1989
90910015,1989
90910016,1989
90910018,1989
90910020,1989
90910021,1989
90910023,1989
90911028,1989
90917001,1989
90917003,1989
90917004,1989
90917005,1989
90917009,1989
90917012,1989
90917014,1989
90917017,1989
90917019,1989
90917024,1989
90917026,1989
90917027,1989
90917028,1989
90918002,1989
90924006,1989
90924007,1989
90924008,1989
90924010,1989
90924011,1989
90924014,1989
90924015,1989
90924017,1989
90924019,1989
90924021,1989
90924023,1989
90924024,1989
90924027,1989
90925004,1989
91001002,1989
91001005,1989
91001006,1989
91001008,1989
91001009,1989
91001010,1989
91001012,1989
91001013,1989
91001016,1989
91001018,1989
91001020,1989
91001022,1989
91001025,1989
91002003,1989
91008007,1989
91008009,1989
91008011,1989
91008014,1989
91008015,1989
91008016,1989
91008017,1989
91008018,1989
91008021,1989
91008023,1989
91008026,1989
91008027,1989
91008028,1989
91009020,1989
91015001,1989
91015003,1989
91015004,1989
91015005,1989
91015006,1989
91015007,1989
91015013,1989
91015016,1989
91015018,1989
91015019,1989
91015022,1989
91015024,1989
91015027,1989
91016002,1989
91022002,1989
91022004,1989
91022008,1989
91022010,1989
91022012,1989
91022014,1989
91022015,1989
91022021,1989
91022022,1989
91022024,1989
91022025,1989
91022026,1989
91022028,1989
91023005,1989
91029002,1989
91029003,1989
91029004,1989
91029005,1989
91029006,1989
91029007,1989
91029009,1989
91029011,1989
91029013,1989
91029018,1989
91029020,1989
91029023,1989
91029026,1989
91030019,1989
91104009,1989
91105001,1989
91105007,1989
91105009,1989
91105010,1989
91105012,1989
91105013,1989
91105015,1989
91105016,1989
91105017,1989
91105022,1989
91105024,1989
91105027,1989
91105028,1989
91106025,1989
91111013,1989
91112002,1989
91112008,1989
91112012,1989
91112014,1989
91112017,1989
91112020,1989
91112021,1989
91112022,1989
91112023,1989
91112024,1989
91112025,1989
91112026,1989
91112027,1989
91113010,1989
91118022,1989
91119001,1989
91119003,1989
91119004,1989
91119005,1989
91119006,1989
91119010,1989
91119011,1989
91119014,1989
91119017,1989
91119019,1989
91119021,1989
91119023,1989
91119025,1989
91120028,1989
91123006,1989
91123008,1989
91125009,1989
91126002,1989
91126007,1989
91126009,1989
91126011,1989
91126012,1989
91126013,1989
91126015,1989
91126018,1989
91126020,1989
91126022,1989
91126023,1989
91126028,1989
91127025,1989
91202016,1989
91203001,1989
91203005,1989
91203006,1989
91203008,1989
91203012,1989
91203013,1989
91203016,1989
91203017,1989
91203019,1989
91203022,1989
91203023,1989
91203024,1989
91203027,1989
91204026,1989
91209009,1989
91210002,1989
91210003,1989
91210004,1989
91210007,1989
91210009,1989
91210010,1989
91210011,1989
91210013,1989
91210015,1989
91210016,1989
91210020,1989
91210021,1989
91210023,1989
91210028,1989
91211014,1989
91216019,1989
91216021,1989
91216022,1989
91217001,1989
91217003,1989
91217004,1989
91217005,1989
91217008,1989
91217011,1989
91217012,1989
91217014,1989
91217022,1989
91217023,1989
91217025,1989
91217026,1989
91218018,1989
91222009,1989
91223010,1989
91223020,1989
91223026,1989
91224001,1989
91224002,1989
91224006,1989
91224015,1989
91224017,1989
91224018,1989
91224019,1989
91224021,1989
91224024,1989
91224025,1989
91224027,1989
91225016,1989
91227017,1989
91230007,1989
91231034,1989
91231021,1989
100106005,1990
100106025,1990
100107007,1990
100107019,1990
100114007,1990
100114025,1990
100128007,1990
100909001,1990
100909002,1990
100909003,1990
100909004,1990
100909005,1990
100909006,1990
100909008,1990
100909009,1990
100909012,1990
100909013,1990
100909016,1990
100909017,1990
100909019,1990
100909028,1990
100910018,1990
100916006,1990
100916008,1990
100916009,1990
100916011,1990
100916015,1990
100916016,1990
100916020,1990
100916021,1990
100916023,1990
100916024,1990
100916025,1990
100916026,1990
100916027,1990
100917007,1990
100923003,1990
100923004,1990
100923005,1990
100923007,1990
100923009,1990
100923010,1990
100923013,1990
100923014,1990
100923018,1990
100923019,1990
100923025,1990
100923027,1990
100923028,1990
100924020,1990
100928025,1990
100930002,1990
100930008,1990
100930012,1990
100930013,1990
100930016,1990
100930017,1990
100930019,1990
100930021,1990
100930022,1990
100930023,1990
100930024,1990
101001026,1990
101007001,1990
101007002,1990
101007003,1990
101007006,1990
101007010,1990
101007011,1990
101007014,1990
101007015,1990
101007016,1990
101007017,1990
101007023,1990
101008007,1990
101014001,1990
101014003,1990
101014007,1990
101014010,1990
101014012,1990
101014013,1990
101014018,1990
101014020,1990
101014022,1990
101014027,1990
101014028,1990
101015021,1990
101016008,1990
101018015,1990
101021002,1990
101021010,1990
101021011,1990
101021014,1990
101021019,1990
101021023,1990
101021024,1990
101021025,1990
101021026,1990
101021027,1990
101021028,1990
101022005,1990
101028001,1990
101028006,1990
101028009,1990
101028010,1990
101028011,1990
101028017,1990
101028018,1990
101028019,1990
101028022,1990
101028023,1990
101028024,1990
101028025,1990
101029023,1990
101104004,1990
101104005,1990
101104008,1990
101104009,1990
101104012,1990
101104014,1990
101104015,1990
101104016,1990
101104020,1990
101104021,1990
101104023,1990
101104026,1990
101104027,1990
101105011,1990
101105023,1990
101111002,1990
101111003,1990
101111006,1990
101111008,1990
101111012,1990
101111013,1990
101111014,1990
101111017,1990
101111018,1990
101111020,1990
101111024,1990
101112021,1990
101118001,1990
101118002,1990
101118004,1990
101118005,1990
101118007,1990
101118011,1990
101118012,1990
101118014,1990
101118019,1990
101118022,1990
101118023,1990
101118025,1990
101118026,1990
101118028,1990
101119015,1990
101122006,1990
101122008,1990
101125004,1990
101125005,1990
101125013,1990
101125016,1990
101125018,1990
101125020,1990
101125021,1990
101125022,1990
101125024,1990
101125025,1990
101126010,1990
101202002,1990
101202003,1990
101202005,1990
101202006,1990
101202007,1990
101202016,1990
101202017,1990
101202022,1990
101202023,1990
101202024,1990
101202026,1990
101202027,1990
101202028,1990
101203025,1990
101209001,1990
101209004,1990
101209009,1990
101209010,1990
101209011,1990
101209012,1990
101209014,1990
101209015,1990
101209019,1990
101209023,1990
101209028,1990
101210008,1990
101215017,1990
101215019,1990
101216005,1990
101216006,1990
101216007,1990
101216008,1990
101216012,1990
101216013,1990
101216015,1990
101216018,1990
101216020,1990
101216021,1990
101216027,1990
101217014,1990
101222009,1990
101222011,1990
101222016,1990
101222023,1990
101223001,1990
101223002,1990
101223003,1990
101223004,1990
101223020,1990
101223021,1990
101223022,1990
101223023,1990
101223024,1990
101223025,1990
101223026,1990
101229003,1990
101229022,1990
101230001,1990
101230004,1990
101230007,1990
101230010,1990
101230013,1990
101230015,1990
101230016,1990
101230017,1990
101230026,1990
101230027,1990
101230028,1990
101231018,1990
110105015,1991
110105021,1991
110106003,1991
110106004,1991
110112002,1991
110112025,1991
110113013,1991
110113019,1991
110120002,1991
110120025,1991
110127002,1991
110127019,1991
110901002,1991
110901003,1991
110901005,1991
110901007,1991
110901009,1991
110901010,1991
110901011,1991
110901012,1991
110901014,1991
110901018,1991
110901020,1991
110901023,1991
110901028,1991
110902019,1991
110908001,1991
110908002,1991
110908004,1991
110908008,1991
110908012,1991
110908013,1991
110908015,1991
110908017,1991
110908019,1991
110908021,1991
110908025,1991
110908026,1991
110908027,1991
110909006,1991
110915003,1991
110915005,1991
110915006,1991
110915007,1991
110915008,1991
110915009,1991
110915013,1991
110915016,1991
110915018,1991
110915020,1991
110915023,1991
110915024,1991
110915028,1991
110916010,1991
110920001,1991
110922001,1991
110922004,1991
110922007,1991
110922011,1991
110922012,1991
110922015,1991
110922017,1991
110922018,1991
110922019,1991
110922021,1991
110922022,1991
110922023,1991
110922025,1991
110922027,1991
110923003,1991
110929001,1991
110929002,1991
110929006,1991
110929008,1991
110929013,1991
110929014,1991
110929016,1991
110929020,1991
110929022,1991
110929024,1991
110929026,1991
110930028,1991
111006003,1991
111006004,1991
111006005,1991
111006008,1991
111006009,1991
111006010,1991
111006011,1991
111006013,1991
111006017,1991
111006019,1991
111006027,1991
111007012,1991
111013002,1991
111013006,1991
111013012,1991
111013014,1991
111013016,1991
111013020,1991
111013021,1991
111013025,1991
111013026,1991
111013028,1991
111014019,1991
111014023,1991
111017009,1991
111020007,1991
111020011,1991
111020013,1991
111020015,1991
111020017,1991
111020018,1991
111020022,1991
111020023,1991
111020024,1991
111020025,1991
111021002,1991
111027001,1991
111027004,1991
111027005,1991
111027008,1991
111027010,1991
111027017,1991
111027018,1991
111027019,1991
111027021,1991
111027022,1991
111027026,1991
111027027,1991
111028012,1991
111103001,1991
111103002,1991
111103003,1991
111103004,1991
111103006,1991
111103007,1991
111103011,1991
111103014,1991
111103016,1991
111103020,1991
111103023,1991
111103028,1991
111104021,1991
111110004,1991
111110005,1991
111110007,1991
111110009,1991
111110010,1991
111110014,1991
111110015,1991
111110018,1991
111110020,1991
111110022,1991
111110024,1991
111110027,1991
111110028,1991
111111016,1991
111117001,1991
111117008,1991
111117009,1991
111117010,1991
111117011,1991
111117012,1991
111117013,1991
111117017,1991
111117019,1991
111117021,1991
111117023,1991
111117024,1991
111117025,1991
111118015,1991
111124003,1991
111124004,1991
111124005,1991
111124009,1991
111124016,1991
111124017,1991
111124018,1991
111124020,1991
111124022,1991
111124023,1991
111124026,1991
111124027,1991
111124028,1991
111125014,1991
111128006,1991
111128008,1991
111201001,1991
111201002,1991
111201004,1991
111201007,1991
111201011,1991
111201014,1991
111201015,1991
111201023,1991
111201024,1991
111201025,1991
111201026,1991
111202010,1991
111208003,1991
111208005,1991
111208006,1991
111208008,1991
111208010,1991
111208012,1991
111208013,1991
111208014,1991
111208017,1991
111208019,1991
111208022,1991
111208026,1991
111208027,1991
111209015,1991
111214003,1991
111214025,1991
111215001,1991
111215005,1991
111215007,1991
111215009,1991
111215011,1991
111215016,1991
111215020,1991
111215021,1991
111215023,1991
111215024,1991
111215028,1991
111216018,1991
111219026,1991
111221016,1991
111221019,1991
111222002,1991
111222004,1991
111222006,1991
111222013,1991
111222015,1991
111222021,1991
111222022,1991
111222023,1991
111222024,1991
111222025,1991
111222026,1991
111222027,1991
111223025,1991
111228012,1991
111228018,1991
111229003,1991
111229018,1991
120104007,1992
120104028,1992
120105002,1992
120105008,1992
120112002,1992
120112028,1992
120126002,1992
120906001,1992
120906002,1992
120906003,1992
120906007,1992
120906009,1992
120906010,1992
120906011,1992
120906019,1992
120906021,1992
120906023,1992
120906024,1992
120906026,1992
120906027,1992
120907006,1992
120913004,1992
120913007,1992
120913008,1992
120913011,1992
120913012,1992
120913014,1992
120913018,1992
120913019,1992
120913022,1992
120913023,1992
120913025,1992
120913027,1992
120913028,1992
120914005,1992
120920001,1992
120920002,1992
120920006,1992
120920009,1992
120920010,1992
120920013,1992
120920015,1992
120920016,1992
120920017,1992
120920020,1992
120920021,1992
120920024,1992
120920028,1992
120921003,1992
120927003,1992
120927004,1992
120927005,1992
120927008,1992
120927009,1992
120927010,1992
120927014,1992
120927017,1992
120927018,1992
120927026,1992
120928012,1992
121004001,1992
121004002,1992
121004007,1992
121004008,1992
121004013,1992
121004016,1992
121004020,1992
121004022,1992
121004024,1992
121004025,1992
121004027,1992
121005021,1992
121011004,1992
121011005,1992
121011006,1992
121011011,1992
121011012,1992
121011013,1992
121011015,1992
121011017,1992
121011018,1992
121011019,1992
121011023,1992
121012028,1992
121015016,1992
121018003,1992
121018005,1992
121018006,1992
121018007,1992
121018011,1992
121018014,1992
121018015,1992
121018022,1992
121018023,1992
121018025,1992
121018026,1992
121018028,1992
121019023,1992
121025009,1992
121025010,1992
121025012,1992
121025013,1992
121025015,1992
121025016,1992
121025017,1992
121025019,1992
121025021,1992
121025024,1992
121025027,1992
121026020,1992
121101001,1992
121101002,1992
121101004,1992
121101006,1992
121101008,1992
121101018,1992
121101020,1992
121101022,1992
121101023,1992
121101024,1992
121101028,1992
121102003,1992
121108002,1992
121108003,1992
121108007,1992
121108008,1992
121108010,1992
121108011,1992
121108012,1992
121108014,1992
121108017,1992
121108019,1992
121108021,1992
121108023,1992
121108026,1992
121108027,1992
121109001,1992
121115001,1992
121115005,1992
121115006,1992
121115007,1992
121115009,1992
121115011,1992
121115012,1992
121115013,1992
121115016,1992
121115020,1992
121115023,1992
121115025,1992
121115027,1992
121116015,1992
121122002,1992
121122003,1992
121122004,1992
121122013,1992
121122014,1992
121122015,1992
121122016,1992
121122017,1992
121122019,1992
121122022,1992
121122023,1992
121122024,1992
121122026,1992
121123018,1992
121126006,1992
121126008,1992
121129001,1992
121129004,1992
121129005,1992
121129009,1992
121129011,1992
121129014,1992
121129018,1992
121129020,1992
121129023,1992
121129024,1992
121129025,1992
121129028,1992
121130026,1992
121203018,1992
121206002,1992
121206005,1992
121206007,1992
121206009,1992
121206013,1992
121206017,1992
121206019,1992
121206021,1992
121206022,1992
121206023,1992
121206025,1992
121206027,1992
121207010,1992
121212002,1992
121212022,1992
121213003,1992
121213008,1992
121213010,1992
121213012,1992
121213014,1992
121213016,1992
121213020,1992
121213024,1992
121213026,1992
121213027,1992
121213028,1992
121214015,1992
121216027,1992
121219019,1992
121219025,1992
121220004,1992
121220005,1992
121220007,1992
121220008,1992
121220009,1992
121220011,1992
121220013,1992
121220015,1992
121220018,1992
121220021,1992
121220023,1992
121221001,1992
121226020,1992
121226028,1992
121227004,1992
121227006,1992
121227010,1992
121227012,1992
121227014,1992
121227016,1992
121227017,1992
121227021,1992
121227022,1992
121227023,1992
121227026,1992
121228025,1992
130102016,1993
130102024,1993
130103002,1993
130103018,1993
130109023,1993
130109025,1993
130110006,1993
130110015,1993
130117015,1993
130117025,1993
130131002,1993
130131006,1993
130905002,1993
130905003,1993
130905005,1993
130905008,1993
130905009,1993
130905011,1993
130905013,1993
130905018,1993
130905020,1993
130905021,1993
130905023,1993
130905024,1993
130905027,1993
130906028,1993
130912001,1993
130912004,1993
130912006,1993
130912007,1993
130912009,1993
130912010,1993
130912014,1993
130912015,1993
130912016,1993
130912017,1993
130912019,1993
130912026,1993
130912028,1993
130913005,1993
130919013,1993
130919017,1993
130919018,1993
130919019,1993
130919021,1993
130919022,1993
130919023,1993
130919024,1993
130919025,1993
130920012,1993
130926002,1993
130926003,1993
130926004,1993
130926008,1993
130926010,1993
130926011,1993
130926016,1993
130926018,1993
130926020,1993
130927001,1993
131003002,1993
131003003,1993
131003006,1993
131003007,1993
131003012,1993
131003014,1993
131003020,1993
131003025,1993
131003026,1993
131003027,1993
131004015,1993
131010005,1993
131010009,1993
131010011,1993
131010012,1993
131010013,1993
131010016,1993
131010021,1993
131010022,1993
131010023,1993
131010028,1993
131011002,1993
131014001,1993
131015005,1993
131017004,1993
131017006,1993
131017008,1993
131017017,1993
131017019,1993
131017022,1993
131017023,1993
131017024,1993
131018007,1993
131024005,1993
131024010,1993
131024014,1993
131024015,1993
131024018,1993
131024020,1993
131024025,1993
131024026,1993
131024027,1993
131025003,1993
131031001,1993
131031007,1993
131031009,1993
131031011,1993
131031013,1993
131031015,1993
131031016,1993
131031019,1993
131031021,1993
131031022,1993
131031025,1993
131101002,1993
131107003,1993
131107004,1993
131107005,1993
131107006,1993
131107008,1993
131107010,1993
131107016,1993
131107017,1993
131107020,1993
131107022,1993
131107028,1993
131108012,1993
131114004,1993
131114006,1993
131114007,1993
131114011,1993
131114013,1993
131114014,1993
131114018,1993
131114019,1993
131114021,1993
131114024,1993
131114026,1993
131114027,1993
131115023,1993
131121001,1993
131121002,1993
131121005,1993
131121007,1993
131121009,1993
131121012,1993
131121014,1993
131121015,1993
131121020,1993
131121021,1993
131121024,1993
131121027,1993
131122025,1993
131125006,1993
131125008,1993
131128001,1993
131128004,1993
131128009,1993
131128010,1993
131128012,1993
131128014,1993
131128016,1993
131128017,1993
131128019,1993
131128026,1993
131128028,1993
131129011,1993
131205002,1993
131205003,1993
131205005,1993
131205008,1993
131205010,1993
131205015,1993
131205020,1993
131205022,1993
131205023,1993
131205024,1993
131205025,1993
131205026,1993
131205027,1993
131206006,1993
131211001,1993
131211028,1993
131212007,1993
131212010,1993
131212013,1993
131212016,1993
131212017,1993
131212018,1993
131212019,1993
131212021,1993
131212022,1993
131212024,1993
131212027,1993
131213015,1993
131218003,1993
131218020,1993
131219004,1993
131219005,1993
131219008,1993
131219009,1993
131219011,1993
131219012,1993
131219013,1993
131219015,1993
131219023,1993
131219026,1993
131219028,1993
131220018,1993
131225025,1993
131226002,1993
131226003,1993
131226004,1993
131226006,1993
131226007,1993
131226009,1993
131226014,1993
131226016,1993
131226017,1993
131226021,1993
131226022,1993
131226026,1993
131227024,1993
131231028,1993
140102001,1994
140102008,1994
140102010,1994
140102011,1994
140102012,1994
140102013,1994
140102014,1994
140102017,1994
140102018,1994
140102019,1994
140102023,1994
140102027,1994
140103025,1994
140108008,1994
140108012,1994
140109013,1994
140109019,1994
140115002,1994
140115025,1994
140116006,1994
140116010,1994
140123002,1994
140123006,1994
140130002,1994
140904002,1994
140904003,1994
140904004,1994
140904007,1994
140904008,1994
140904009,1994
140904011,1994
140904014,1994
140904015,1994
140904018,1994
140904019,1994
140904023,1994
140904028,1994
140905025,1994
140911001,1994
140911005,1994
140911006,1994
140911009,1994
140911012,1994
140911013,1994
140911016,1994
140911017,1994
140911018,1994
140911020,1994
140911022,1994
140911024,1994
140911027,1994
140912021,1994
140918001,1994
140918003,1994
140918004,1994
140918005,1994
140918007,1994
140918010,1994
140918014,1994
140918015,1994
140918019,1994
140918021,1994
140918023,1994
140918026,1994
140918027,1994
140919006,1994
140925008,1994
140925009,1994
140925010,1994
140925011,1994
140925012,1994
140925013,1994
140925016,1994
140925020,1994
140925025,1994
140925026,1994
140925028,1994
140926002,1994
141002003,1994
141002004,1994
141002005,1994
141002011,1994
141002014,1994
141002017,1994
141002018,1994
141002022,1994
141002025,1994
141002027,1994
141002028,1994
141003023,1994
141009001,1994
141009002,1994
141009003,1994
141009006,1994
141009008,1994
141009009,1994
141009017,1994
141009020,1994
141009021,1994
141009024,1994
141009026,1994
141010019,1994
141013010,1994
141016001,1994
141016002,1994
141016006,1994
141016014,1994
141016015,1994
141016018,1994
141016020,1994
141016023,1994
141016028,1994
141017007,1994
141020016,1994
141023005,1994
141023008,1994
141023011,1994
141023012,1994
141023013,1994
141023018,1994
141023019,1994
141023022,1994
141023024,1994
141023025,1994
141024021,1994
141030002,1994
141030004,1994
141030007,1994
141030011,1994
141030013,1994
141030017,1994
141030019,1994
141030022,1994
141030024,1994
141030027,1994
141030028,1994
141031003,1994
141106001,1994
141106005,1994
141106009,1994
141106010,1994
141106012,1994
141106014,1994
141106015,1994
141106016,1994
141106020,1994
141106021,1994
141106026,1994
141106027,1994
141106028,1994
141107006,1994
141113004,1994
141113007,1994
141113008,1994
141113009,1994
141113012,1994
141113014,1994
141113015,1994
141113017,1994
141113018,1994
141113019,1994
141113021,1994
141113025,1994
141114023,1994
141120002,1994
141120003,1994
141120004,1994
141120006,1994
141120007,1994
141120012,1994
141120013,1994
141120016,1994
141120017,1994
141120022,1994
141120023,1994
141120025,1994
141120026,1994
141121010,1994
141124006,1994
141124008,1994
141127001,1994
141127005,1994
141127007,1994
141127011,1994
141127013,1994
141127016,1994
141127020,1994
141127022,1994
141127024,1994
141127026,1994
141127028,1994
141128018,1994
141201016,1994
141204004,1994
141204005,1994
141204008,1994
141204010,1994
141204012,1994
141204014,1994
141204015,1994
141204017,1994
141204021,1994
141204025,1994
141204026,1994
141204027,1994
141205024,1994
141210006,1994
141210020,1994
141211001,1994
141211002,1994
141211009,1994
141211010,1994
141211013,1994
141211017,1994
141211019,1994
141211022,1994
141211023,1994
141211024,1994
141211027,1994
141212015,1994
141217008,1994
