external_id,season,matchup
161110020,1996,NE @ NYJ
161110021,1996,BUF @ PHI
161110025,1996,DAL @ SF
161110026,1996,MIN @ SEA
161110027,1996,OAK @ TB
161110028,1996,ARI @ WSH
161110029,1996,NYG @ CAR
161110030,1996,BAL @ JAX
161111024,1996,DET @ SD
161117001,1996,NO @ ATL
161117002,1996,CIN @ BUF
161117008,1996,SEA @ DET
161117010,1996,MIA @ HOU
161117011,1996,NYJ @ IND
161117012,1996,CHI @ KC
161117013,1996,MIN @ OAK
161117014,1996,CAR @ STL
161117017,1996,DEN @ NE
161117021,1996,WSH @ PHI
161117022,1996,NYG @ ARI
161117023,1996,JAX @ PIT
161117024,1996,TB @ SD
161117025,1996,BAL @ SF
161118006,1996,GB @ DAL
161124002,1996,NYJ @ BUF
161124003,1996,DET @ CHI
161124004,1996,ATL @ CIN
161124010,1996,CAR @ HOU
161124012,1996,SD @ KC
161124014,1996,GB @ STL
161124016,1996,DEN @ MIN
161124017,1996,IND @ NE
161124019,1996,DAL @ NYG
161124022,1996,PHI @ ARI
161124026,1996,OAK @ SEA
161124027,1996,NO @ TB
161124028,1996,SF @ WSH
161124033,1996,JAX @ BAL
161125015,1996,PIT @ MIA
161128006,1996,WSH @ DAL
161128008,1996,KC @ DET
161201007,1996,SEA @ DEN
161201009,1996,CHI @ GB
161201011,1996,BUF @ IND
161201013,1996,MIA @ OAK
161201016,1996,ARI @ MIN
161201018,1996,STL @ NO
161201020,1996,HOU @ NYJ
161201021,1996,NYG @ PHI
161201024,1996,NE @ SD
161201029,1996,TB @ CAR
161201030,1996,CIN @ JAX
161201033,1996,PIT @ BAL
161202001,1996,SF @ ATL
161205011,1996,PHI @ IND
161208003,1996,STL @ CHI
161208004,1996,BAL @ CIN
161208008,1996,MIN @ DET
161208009,1996,DEN @ GB
161208010,1996,JAX @ HOU
161208015,1996,NYG @ MIA
161208017,1996,NYJ @ NE
161208018,1996,ATL @ NO
161208022,1996,DAL @ ARI
161208023,1996,SD @ PIT
161208025,1996,CAR @ SF
161208026,1996,BUF @ SEA
161208027,1996,WSH @ TB
161209013,1996,KC @ OAK
161214003,1996,SD @ CHI
161214020,1996,PHI @ NYJ
161215001,1996,STL @ ATL
161215006,1996,NE @ DAL
161215007,1996,OAK @ DEN
161215008,1996,GB @ DET
161215010,1996,CIN @ HOU
161215012,1996,IND @ KC
161215016,1996,TB @ MIN
161215019,1996,NO @ NYG
161215022,1996,WSH @ ARI
161215023,1996,SF @ PIT
161215029,1996,BAL @ CAR
161215030,1996,SEA @ JAX
161216015,1996,BUF @ MIA
161221014,1996,NO @ STL
161221019,1996,NE @ NYG
161222002,1996,KC @ BUF
161222004,1996,IND @ CIN
161222009,1996,MIN @ GB
161222013,1996,SEA @ OAK
161222020,1996,MIA @ NYJ
161222021,1996,ARI @ PHI
161222024,1996,DEN @ SD
161222027,1996,CHI @ TB
161222028,1996,DAL @ WSH
161222029,1996,PIT @ CAR
161222030,1996,ATL @ JAX
161222033,1996,HOU @ BAL
161223025,1996,DET @ SF
161228002,1996,JAX @ BUF
161228006,1996,MIN @ DAL
161229023,1996,IND @ PIT
161229025,1996,PHI @ SF
170104007,1997,JAX @ DEN
170104009,1997,SF @ GB
170105017,1997,PIT @ NE
170105029,1997,DAL @ CAR
170112009,1997,CAR @ GB
170112017,1997,JAX @ NE
170126009,1997,NE @ GB
170831002,1997,MIN @ BUF
170831004,1997,ARI @ CIN
170831007,1997,KC @ DEN
170831008,1997,ATL @ DET
170831010,1997,OAK @ TEN
170831014,1997,NO @ STL
170831015,1997,IND @ MIA
170831017,1997,SD @ NE
170831019,1997,PHI @ NYG
170831023,1997,DAL @ PIT
170831026,1997,NYJ @ SEA
170831027,1997,SF @ TB
170831029,1997,WSH @ CAR
170831033,1997,JAX @ BAL
170901009,1997,CHI @ GB
170907001,1997,CAR @ ATL
170907003,1997,MIN @ CHI
170907008,1997,TB @ DET
170907011,1997,NE @ IND
170907014,1997,SF @ STL
170907015,1997,TEN @ MIA
170907018,1997,SD @ NO
170907020,1997,BUF @ NYJ
170907021,1997,GB @ PHI
170907022,1997,DAL @ ARI
170907026,1997,DEN @ SEA
170907030,1997,NYG @ JAX
170907033,1997,CIN @ BAL
170908013,1997,KC @ OAK
170914001,1997,OAK @ ATL
170914003,1997,DET @ CHI
170914007,1997,STL @ DEN
170914009,1997,MIA @ GB
170914011,1997,SEA @ IND
170914012,1997,BUF @ KC
170914016,1997,TB @ MIN
170914017,1997,NYJ @ NE
170914019,1997,BAL @ NYG
170914024,1997,CAR @ SD
170914025,1997,NO @ SF
170914028,1997,ARI @ WSH
170915006,1997,PHI @ DAL
170921002,1997,IND @ BUF
170921007,1997,CIN @ DEN
170921009,1997,MIN @ GB
170921010,1997,BAL @ TEN
170921014,1997,NYG @ STL
170921017,1997,CHI @ NE
170921018,1997,DET @ NO
170921020,1997,OAK @ NYJ
170921025,1997,ATL @ SF
170921026,1997,SD @ SEA
170921027,1997,MIA @ TB
170921029,1997,KC @ CAR
170922030,1997,PIT @ JAX
170928001,1997,DEN @ ATL
170928004,1997,NYJ @ CIN
170928006,1997,CHI @ DAL
170928008,1997,GB @ DET
170928012,1997,SEA @ KC
170928013,1997,STL @ OAK
170928016,1997,PHI @ MIN
170928019,1997,NO @ NYG
170928023,1997,TEN @ PIT
170928024,1997,BAL @ SD
170928027,1997,ARI @ TB
170928028,1997,JAX @ WSH
170929029,1997,SF @ CAR
171005002,1997,DET @ BUF
171005003,1997,NO @ CHI
171005009,1997,TB @ GB
171005011,1997,NYJ @ IND
171005013,1997,SD @ OAK
171005015,1997,KC @ MIA
171005019,1997,DAL @ NYG
171005021,1997,WSH @ PHI
171005022,1997,MIN @ ARI
171005026,1997,TEN @ SEA
171005030,1997,CIN @ JAX
171005033,1997,PIT @ BAL
171006007,1997,NE @ DEN
171012003,1997,GB @ CHI
171012010,1997,CIN @ TEN
171012016,1997,CAR @ MIN
171012017,1997,BUF @ NE
171012018,1997,ATL @ NO
171012020,1997,MIA @ NYJ
171012022,1997,NYG @ ARI
171012023,1997,IND @ PIT
171012025,1997,STL @ SF
171012027,1997,DET @ TB
171012030,1997,PHI @ JAX
171013028,1997,DAL @ WSH
171016012,1997,SD @ KC
171019001,1997,SF @ ATL
171019004,1997,PIT @ CIN
171019006,1997,JAX @ DAL
171019008,1997,NYG @ DET
171019010,1997,WSH @ TEN
171019013,1997,DEN @ OAK
171019014,1997,SEA @ STL
171019018,1997,CAR @ NO
171019020,1997,NE @ NYJ
171019021,1997,ARI @ PHI
171019033,1997,MIA @ BAL
171020011,1997,BUF @ IND
171026002,1997,DEN @ BUF
171026014,1997,KC @ STL
171026018,1997,SF @ NO
171026019,1997,CIN @ NYG
171026021,1997,DAL @ PHI
171026022,1997,TEN @ ARI
171026023,1997,JAX @ PIT
171026024,1997,IND @ SD
171026026,1997,OAK @ SEA
171026027,1997,MIN @ TB
171026028,1997,BAL @ WSH
171026029,1997,ATL @ CAR
171027015,1997,CHI @ MIA
171027017,1997,GB @ NE
171102001,1997,STL @ ATL
171102002,1997,MIA @ BUF
171102003,1997,WSH @ CHI
171102004,1997,SD @ CIN
171102007,1997,SEA @ DEN
171102009,1997,DET @ GB
171102010,1997,JAX @ TEN
171102011,1997,TB @ IND
171102016,1997,NE @ MIN
171102020,1997,BAL @ NYJ
171102022,1997,PHI @ ARI
171102025,1997,DAL @ SF
171102029,1997,OAK @ CAR
171103012,1997,PIT @ KC
171109001,1997,TB @ ATL
171109002,1997,NE @ BUF
171109006,1997,ARI @ DAL
171109007,1997,CAR @ DEN
171109009,1997,STL @ GB
171109010,1997,NYG @ TEN
171109011,1997,CIN @ IND
171109013,1997,NO @ OAK
171109015,1997,NYJ @ MIA
171109016,1997,CHI @ MIN
171109023,1997,BAL @ PIT
171109024,1997,SEA @ SD
171109028,1997,DET @ WSH
171109030,1997,KC @ JAX
171110021,1997,SF @ PHI
171116003,1997,NYJ @ CHI
171116006,1997,WSH @ DAL
171116008,1997,MIN @ DET
171116011,1997,GB @ IND
171116012,1997,DEN @ KC
171116014,1997,ATL @ STL
171116018,1997,SEA @ NO
171116019,1997,ARI @ NYG
171116023,1997,CIN @ PIT
171116024,1997,OAK @ SD
171116025,1997,CAR @ SF
171116027,1997,NE @ TB
171116030,1997,TEN @ JAX
171116033,1997,PHI @ BAL
171117015,1997,BUF @ MIA
171123001,1997,NO @ ATL
171123003,1997,TB @ CHI
171123004,1997,JAX @ CIN
171123008,1997,IND @ DET
171123009,1997,DAL @ GB
171123010,1997,BUF @ TEN
171123014,1997,CAR @ STL
171123017,1997,MIA @ NE
171123020,1997,MIN @ NYJ
171123021,1997,PIT @ PHI
171123025,1997,SD @ SF
171123026,1997,KC @ SEA
171123028,1997,NYG @ WSH
171123033,1997,ARI @ BAL
171124007,1997,OAK @ DEN
171127006,1997,TEN @ DAL
171127008,1997,CHI @ DET
171130002,1997,NYJ @ BUF
171130012,1997,SF @ KC
171130013,1997,MIA @ OAK
171130017,1997,IND @ NE
171130019,1997,TB @ NYG
171130021,1997,CIN @ PHI
171130022,1997,PIT @ ARI
171130024,1997,DEN @ SD
171130026,1997,ATL @ SEA
171130028,1997,STL @ WSH
171130029,1997,NO @ CAR
171130030,1997,BAL @ JAX
171201016,1997,GB @ MIN
171204004,1997,TEN @ CIN
171207003,1997,BUF @ CHI
171207012,1997,OAK @ KC
171207015,1997,DET @ MIA
171207018,1997,STL @ NO
171207020,1997,IND @ NYJ
171207021,1997,NYG @ PHI
171207022,1997,WSH @ ARI
171207023,1997,DEN @ PIT
171207024,1997,ATL @ SD
171207025,1997,MIN @ SF
171207027,1997,GB @ TB
171207030,1997,NE @ JAX
171207033,1997,SEA @ BAL
171208006,1997,CAR @ DAL
171213017,1997,PIT @ NE
171213019,1997,WSH @ NYG
171214001,1997,PHI @ ATL
171214002,1997,JAX @ BUF
171214004,1997,DAL @ CIN
171214011,1997,MIA @ IND
171214013,1997,SEA @ OAK
171214014,1997,CHI @ STL
171214016,1997,DET @ MIN
171214018,1997,ARI @ NO
171214020,1997,TB @ NYJ
171214024,1997,KC @ SD
171214029,1997,GB @ CAR
171214033,1997,TEN @ BAL
171215025,1997,DEN @ SF
171220009,1997,BUF @ GB
171220029,1997,STL @ CAR
171221004,1997,BAL @ CIN
171221006,1997,NYG @ DAL
171221007,1997,SD @ DEN
171221008,1997,NYJ @ DET
171221010,1997,PIT @ TEN
171221012,1997,NO @ KC
171221013,1997,JAX @ OAK
171221016,1997,IND @ MIN
171221022,1997,ATL @ ARI
171221026,1997,SF @ SEA
171221027,1997,CHI @ TB
171221028,1997,PHI @ WSH
171222015,1997,NE @ MIA
171227007,1997,JAX @ DEN
171227019,1997,MIN @ NYG
171228017,1997,MIA @ NE
171228027,1997,DET @ TB
180103023,1998,NE @ PIT
180103025,1998,MIN @ SF
180104009,1998,TB @ GB
180104012,1998,DEN @ KC
180111023,1998,DEN @ PIT
180111025,1998,GB @ SF
180125007,1998,GB @ DEN
180906003,1998,JAX @ CHI
180906004,1998,TEN @ CIN
180906006,1998,ARI @ DAL
180906009,1998,DET @ GB
180906011,1998,MIA @ IND
180906012,1998,OAK @ KC
180906014,1998,NO @ STL
180906016,1998,TB @ MIN
180906019,1998,WSH @ NYG
180906021,1998,SEA @ PHI
180906024,1998,BUF @ SD
180906025,1998,NYJ @ SF
180906029,1998,ATL @ CAR
180906033,1998,PIT @ BAL
180907007,1998,NE @ DEN
180913001,1998,PHI @ ATL
180913007,1998,DAL @ DEN
180913008,1998,CIN @ DET
180913009,1998,TB @ GB
180913010,1998,SD @ TEN
180913013,1998,NYG @ OAK
180913014,1998,MIN @ STL
180913015,1998,BUF @ MIA
180913017,1998,IND @ NE
180913018,1998,CAR @ NO
180913020,1998,BAL @ NYJ
180913023,1998,CHI @ PIT
180913026,1998,ARI @ SEA
180913030,1998,KC @ JAX
180914028,1998,SF @ WSH
180920002,1998,STL @ BUF
180920004,1998,GB @ CIN
180920012,1998,SD @ KC
180920013,1998,DEN @ OAK
180920015,1998,PIT @ MIA
180920016,1998,DET @ MIN
180920017,1998,TEN @ NE
180920020,1998,IND @ NYJ
180920022,1998,PHI @ ARI
180920026,1998,WSH @ SEA
180920027,1998,CHI @ TB
180920030,1998,BAL @ JAX
180921019,1998,DAL @ NYG
180927003,1998,MIN @ CHI
180927006,1998,OAK @ DAL
180927010,1998,JAX @ TEN
180927011,1998,NO @ IND
180927014,1998,ARI @ STL
180927021,1998,KC @ PHI
180927023,1998,SEA @ PIT
180927024,1998,NYG @ SD
180927025,1998,ATL @ SF
180927028,1998,DEN @ WSH
180927029,1998,GB @ CAR
180927033,1998,CIN @ BAL
180928008,1998,TB @ DET
181004001,1998,CAR @ ATL
181004002,1998,SF @ BUF
181004003,1998,DET @ CHI
181004007,1998,PHI @ DEN
181004011,1998,SD @ IND
181004012,1998,SEA @ KC
181004018,1998,NE @ NO
181004020,1998,MIA @ NYJ
181004022,1998,OAK @ ARI
181004027,1998,NYG @ TB
181004028,1998,DAL @ WSH
181005009,1998,MIN @ GB
181011004,1998,PIT @ CIN
181011006,1998,CAR @ DAL
181011011,1998,BUF @ IND
181011013,1998,SD @ OAK
181011014,1998,NYJ @ STL
181011017,1998,KC @ NE
181011018,1998,SF @ NO
181011019,1998,ATL @ NYG
181011021,1998,WSH @ PHI
181011022,1998,CHI @ ARI
181011026,1998,DEN @ SEA
181011033,1998,TEN @ BAL
181012030,1998,MIA @ JAX
181015008,1998,GB @ DET
181018001,1998,NO @ ATL
181018002,1998,JAX @ BUF
181018003,1998,DAL @ CHI
181018010,1998,CIN @ TEN
181018015,1998,STL @ MIA
181018016,1998,WSH @ MIN
181018019,1998,ARI @ NYG
181018023,1998,BAL @ PIT
181018024,1998,PHI @ SD
181018025,1998,IND @ SF
181018027,1998,CAR @ TB
181019017,1998,NYJ @ NE
181025007,1998,JAX @ DEN
181025008,1998,MIN @ DET
181025009,1998,BAL @ GB
181025010,1998,CHI @ TEN
181025013,1998,CIN @ OAK
181025014,1998,SF @ STL
181025015,1998,NE @ MIA
181025018,1998,TB @ NO
181025020,1998,ATL @ NYJ
181025024,1998,SEA @ SD
181025029,1998,BUF @ CAR
181026012,1998,PIT @ KC
181101001,1998,STL @ ATL
181101002,1998,MIA @ BUF
181101004,1998,DEN @ CIN
181101008,1998,ARI @ DET
181101009,1998,SF @ GB
181101011,1998,NE @ IND
181101012,1998,NYJ @ KC
181101023,1998,TEN @ PIT
181101026,1998,OAK @ SEA
181101027,1998,MIN @ TB
181101028,1998,NYG @ WSH
181101029,1998,NO @ CAR
181101033,1998,JAX @ BAL
181102021,1998,DAL @ PHI
181108003,1998,STL @ CHI
181108006,1998,NYG @ DAL
181108007,1998,SD @ DEN
181108015,1998,IND @ MIA
181108016,1998,NO @ MIN
181108017,1998,ATL @ NE
181108020,1998,BUF @ NYJ
181108021,1998,DET @ PHI
181108022,1998,WSH @ ARI
181108025,1998,CAR @ SF
181108026,1998,KC @ SEA
181108027,1998,TEN @ TB
181108030,1998,CIN @ JAX
181108033,1998,OAK @ BAL
181109023,1998,GB @ PIT
181115001,1998,SF @ ATL
181115002,1998,NE @ BUF
181115008,1998,CHI @ DET
181115010,1998,PIT @ TEN
181115011,1998,NYJ @ IND
181115013,1998,SEA @ OAK
181115016,1998,CIN @ MIN
181115018,1998,STL @ NO
181115019,1998,GB @ NYG
181115022,1998,DAL @ ARI
181115024,1998,BAL @ SD
181115028,1998,PHI @ WSH
181115029,1998,MIA @ CAR
181115030,1998,TB @ JAX
181116012,1998,DEN @ KC
181122001,1998,CHI @ ATL
181122002,1998,IND @ BUF
181122004,1998,BAL @ CIN
181122006,1998,SEA @ DAL
181122007,1998,OAK @ DEN
181122010,1998,NYJ @ TEN
181122014,1998,CAR @ STL
181122016,1998,GB @ MIN
181122019,1998,PHI @ NYG
181122023,1998,JAX @ PIT
181122024,1998,KC @ SD
181122025,1998,NO @ SF
181122027,1998,DET @ TB
181122028,1998,ARI @ WSH
181123017,1998,MIA @ NE
181126006,1998,MIN @ DAL
181126008,1998,PIT @ DET
181129003,1998,TB @ CHI
181129004,1998,JAX @ CIN
181129009,1998,PHI @ GB
181129012,1998,ARI @ KC
181129013,1998,WSH @ OAK
181129014,1998,ATL @ STL
181129015,1998,NO @ MIA
181129017,1998,BUF @ NE
181129020,1998,CAR @ NYJ
181129024,1998,DEN @ SD
181129026,1998,TEN @ SEA
181129033,1998,IND @ BAL
181130025,1998,NYG @ SF
181203021,1998,STL @ PHI
181206001,1998,IND @ ATL
181206004,1998,BUF @ CIN
181206007,1998,KC @ DEN
181206010,1998,BAL @ TEN
181206013,1998,MIA @ OAK
181206016,1998,CHI @ MIN
181206018,1998,DAL @ NO
181206020,1998,SEA @ NYJ
181206022,1998,NYG @ ARI
181206023,1998,NE @ PIT
181206028,1998,SD @ WSH
181206029,1998,SF @ CAR
181206030,1998,DET @ JAX
181207027,1998,GB @ TB
181213002,1998,OAK @ BUF
181213009,1998,CHI @ GB
181213011,1998,CIN @ IND
181213012,1998,DAL @ KC
181213014,1998,NE @ STL
181213015,1998,NYJ @ MIA
181213018,1998,ATL @ NO
181213019,1998,DEN @ NYG
181213021,1998,ARI @ PHI
181213026,1998,SD @ SEA
181213027,1998,PIT @ TB
181213029,1998,WSH @ CAR
181213030,1998,TEN @ JAX
181213033,1998,MIN @ BAL
181214025,1998,DET @ SF
181219002,1998,NYJ @ BUF
181219028,1998,TB @ WSH
181220003,1998,BAL @ CHI
181220006,1998,PHI @ DAL
181220008,1998,ATL @ DET
181220009,1998,TEN @ GB
181220016,1998,JAX @ MIN
181220017,1998,SF @ NE
181220019,1998,KC @ NYG
181220022,1998,NO @ ARI
181220023,1998,CIN @ PIT
181220024,1998,OAK @ SD
181220026,1998,IND @ SEA
181220029,1998,STL @ CAR
181221015,1998,DEN @ MIA
181226010,1998,MIN @ TEN
181226013,1998,KC @ OAK
181227001,1998,MIA @ ATL
181227003,1998,GB @ CHI
181227004,1998,TB @ CIN
181227006,1998,WSH @ DAL
181227007,1998,SEA @ DEN
181227011,1998,CAR @ IND
181227018,1998,BUF @ NO
181227020,1998,NE @ NYJ
181227021,1998,NYG @ PHI
181227022,1998,SD @ ARI
181227025,1998,STL @ SF
181227033,1998,DET @ BAL
181228030,1998,PIT @ JAX
190102006,1999,ARI @ DAL
190102015,1999,BUF @ MIA
190103025,1999,GB @ SF
190103030,1999,NE @ JAX
190109001,1999,SF @ ATL
190109007,1999,MIA @ DEN
190110016,1999,ARI @ MIN
190110020,1999,JAX @ NYJ
190117007,1999,NYJ @ DEN
190117016,1999,ATL @ MIN
190131001,1999,DEN @ ATL
190912001,1999,MIN @ ATL
190912003,1999,KC @ CHI
190912005,1999,PIT @ CLE
190912009,1999,OAK @ GB
190912010,1999,CIN @ TEN
190912011,1999,BUF @ IND
190912014,1999,BAL @ STL
190912018,1999,CAR @ NO
190912020,1999,NE @ NYJ
190912021,1999,ARI @ PHI
190912026,1999,DET @ SEA
190912027,1999,NYG @ TB
190912028,1999,DAL @ WSH
190912030,1999,SF @ JAX
190913007,1999,MIA @ DEN
190919002,1999,NYJ @ BUF
190919003,1999,SEA @ CHI
190919004,1999,SD @ CIN
190919008,1999,GB @ DET
190919010,1999,CLE @ TEN
190919012,1999,DEN @ KC
190919015,1999,ARI @ MIA
190919016,1999,OAK @ MIN
190919017,1999,IND @ NE
190919019,1999,WSH @ NYG
190919021,1999,TB @ PHI
190919025,1999,NO @ SF
190919029,1999,JAX @ CAR
190919033,1999,PIT @ BAL
190920006,1999,ATL @ DAL
190926002,1999,PHI @ BUF
190926009,1999,MIN @ GB
190926012,1999,DET @ KC
190926013,1999,CHI @ OAK
190926014,1999,ATL @ STL
190926017,1999,NYG @ NE
190926020,1999,WSH @ NYJ
190926023,1999,SEA @ PIT
190926024,1999,IND @ SD
190926027,1999,DEN @ TB
190926029,1999,CIN @ CAR
190926030,1999,TEN @ JAX
190926033,1999,CLE @ BAL
190927022,1999,SF @ ARI
191003001,1999,BAL @ ATL
191003003,1999,NO @ CHI
191003004,1999,STL @ CIN
191003005,1999,NE @ CLE
191003006,1999,ARI @ DAL
191003007,1999,NYJ @ DEN
191003016,1999,TB @ MIN
191003019,1999,PHI @ NYG
191003023,1999,JAX @ PIT
191003024,1999,KC @ SD
191003025,1999,TEN @ SF
191003026,1999,OAK @ SEA
191003028,1999,CAR @ WSH
191004015,1999,BUF @ MIA
191010002,1999,PIT @ BUF
191010005,1999,CIN @ CLE
191010008,1999,SD @ DET
191010009,1999,TB @ GB
191010010,1999,BAL @ TEN
191010011,1999,MIA @ IND
191010012,1999,NE @ KC
191010013,1999,DEN @ OAK
191010014,1999,SF @ STL
191010016,1999,CHI @ MIN
191010018,1999,ATL @ NO
191010021,1999,DAL @ PHI
191010022,1999,NYG @ ARI
191011020,1999,JAX @ NYJ
191017001,1999,STL @ ATL
191017002,1999,OAK @ BUF
191017003,1999,PHI @ CHI
191017004,1999,PIT @ CIN
191017007,1999,GB @ DEN
191017008,1999,MIN @ DET
191017017,1999,MIA @ NE
191017018,1999,TEN @ NO
191017020,1999,IND @ NYJ
191017022,1999,WSH @ ARI
191017024,1999,SEA @ SD
191017025,1999,CAR @ SF
191017030,1999,CLE @ JAX
191018019,1999,DAL @ NYG
191021033,1999,KC @ BAL
191024006,1999,WSH @ DAL
191024011,1999,CIN @ IND
191024013,1999,NYJ @ OAK
191024014,1999,CLE @ STL
191024015,1999,PHI @ MIA
191024016,1999,SF @ MIN
191024017,1999,DEN @ NE
191024019,1999,NO @ NYG
191024024,1999,GB @ SD
191024026,1999,BUF @ SEA
191024027,1999,CHI @ TB
191024029,1999,DET @ CAR
191025023,1999,ATL @ PIT
191031001,1999,CAR @ ATL
191031004,1999,JAX @ CIN
191031007,1999,MIN @ DEN
191031008,1999,TB @ DET
191031010,1999,STL @ TEN
191031011,1999,DAL @ IND
191031012,1999,SD @ KC
191031013,1999,MIA @ OAK
191031018,1999,CLE @ NO
191031021,1999,NYG @ PHI
191031022,1999,NE @ ARI
191031028,1999,CHI @ WSH
191031033,1999,BUF @ BAL
191101009,1999,SEA @ GB
191107001,1999,JAX @ ATL
191107005,1999,BAL @ CLE
191107008,1999,STL @ DET
191107009,1999,CHI @ GB
191107011,1999,KC @ IND
191107015,1999,TEN @ MIA
191107018,1999,TB @ NO
191107020,1999,ARI @ NYJ
191107024,1999,DEN @ SD
191107025,1999,PIT @ SF
191107026,1999,CIN @ SEA
191107028,1999,BUF @ WSH
191107029,1999,PHI @ CAR
191108016,1999,DAL @ MIN
191114002,1999,MIA @ BUF
191114003,1999,MIN @ CHI
191114004,1999,TEN @ CIN
191114006,1999,GB @ DAL
191114013,1999,SD @ OAK
191114014,1999,CAR @ STL
191114018,1999,SF @ NO
191114019,1999,IND @ NYG
191114021,1999,WSH @ PHI
191114022,1999,DET @ ARI
191114023,1999,CLE @ PIT
191114026,1999,DEN @ SEA
191114027,1999,KC @ TB
191114030,1999,BAL @ JAX
191115017,1999,NYJ @ NE
191121004,1999,BAL @ CIN
191121005,1999,CAR @ CLE
191121009,1999,DET @ GB
191121010,1999,PIT @ TEN
191121012,1999,SEA @ KC
191121015,1999,NE @ MIA
191121020,1999,BUF @ NYJ
191121021,1999,IND @ PHI
191121022,1999,DAL @ ARI
191121024,1999,CHI @ SD
191121025,1999,STL @ SF
191121027,1999,ATL @ TB
191121028,1999,NYG @ WSH
191121030,1999,NO @ JAX
191122007,1999,OAK @ DEN
191125006,1999,MIA @ DAL
191125008,1999,CHI @ DET
191128002,1999,NE @ BUF
191128005,1999,TEN @ CLE
191128011,1999,NYJ @ IND
191128013,1999,KC @ OAK
191128014,1999,NO @ STL
191128016,1999,SD @ MIN
191128019,1999,ARI @ NYG
191128023,1999,CIN @ PIT
191128026,1999,TB @ SEA
191128028,1999,PHI @ WSH
191128029,1999,ATL @ CAR
191128033,1999,JAX @ BAL
191129025,1999,GB @ SF
191202030,1999,PIT @ JAX
191205001,1999,NO @ ATL
191205003,1999,GB @ CHI
191205004,1999,SF @ CIN
191205007,1999,KC @ DEN
191205008,1999,WSH @ DET
191205013,1999,SEA @ OAK
191205015,1999,IND @ MIA
191205017,1999,DAL @ NE
191205019,1999,NYJ @ NYG
191205022,1999,PHI @ ARI
191205024,1999,CLE @ SD
191205029,1999,STL @ CAR
191205033,1999,TEN @ BAL
191206027,1999,MIN @ TB
191209010,1999,OAK @ TEN
191212002,1999,NYG @ BUF
191212004,1999,CLE @ CIN
191212006,1999,PHI @ DAL
191212009,1999,CAR @ GB
191212011,1999,NE @ IND
191212012,1999,MIN @ KC
191212018,1999,STL @ NO
191212020,1999,MIA @ NYJ
191212023,1999,BAL @ PIT
191212025,1999,ATL @ SF
191212026,1999,SD @ SEA
191212027,1999,DET @ TB
191212028,1999,ARI @ WSH
191213030,1999,DEN @ JAX
191218012,1999,PIT @ KC
191218029,1999,SF @ CAR
191219003,1999,DET @ CHI
191219005,1999,JAX @ CLE
191219006,1999,NYJ @ DAL
191219007,1999,SEA @ DEN
191219010,1999,ATL @ TEN
191219011,1999,WSH @ IND
191219013,1999,TB @ OAK
191219014,1999,NYG @ STL
191219015,1999,SD @ MIA
191219021,1999,NE @ PHI
191219022,1999,BUF @ ARI
191219033,1999,NO @ BAL
191220016,1999,GB @ MIN
191224018,1999,DAL @ NO
191225008,1999,DEN @ DET
191226001,1999,ARI @ ATL
191226005,1999,IND @ CLE
191226010,1999,JAX @ TEN
191226014,1999,CHI @ STL
191226017,1999,BUF @ NE
191226019,1999,MIN @ NYG
191226023,1999,CAR @ PIT
191226024,1999,OAK @ SD
191226025,1999,WSH @ SF
191226026,1999,KC @ SEA
191226027,1999,GB @ TB
191226033,1999,CIN @ BAL
191227015,1999,NYJ @ MIA
200102002,2000,IND @ BUF
200102003,2000,TB @ CHI
200102006,2000,NYG @ DAL
200102007,2000,SD @ DEN
200102009,2000,ARI @ GB
200102012,2000,OAK @ KC
200102016,2000,DET @ MIN
200102017,2000,BAL @ NE
200102020,2000,SEA @ NYJ
200102021,2000,STL @ PHI
200102023,2000,TEN @ PIT
200102028,2000,MIA @ WSH
200102029,2000,NO @ CAR
200102030,2000,CIN @ JAX
200103001,2000,SF @ ATL
200108010,2000,BUF @ TEN
200108028,2000,DET @ WSH
200109016,2000,DAL @ MIN
200109026,2000,MIA @ SEA
200115027,2000,WSH @ TB
200115030,2000,MIA @ JAX
200116011,2000,TEN @ IND
200116014,2000,MIN @ STL
200123014,2000,TB @ STL
200123030,2000,TEN @ JAX
200130010,2000,STL @ TEN
200729011,2000,ATL @ IND
200729020,2000,NO @ NYJ
200730005,2000,PHI @ CLE
200730006,2000,PIT @ DAL
200731025,2000,NE @ SF
200804008,2000,NE @ DET
200804002,2000,CIN @ BUF
200804027,2000,WSH @ TB
200804009,2000,NYJ @ GB
200804029,2000,JAX @ CAR
200805023,2000,MIA @ PIT
200805010,2000,KC @ TEN
200805014,2000,OAK @ STL
200805016,2000,NO @ MIN
200805019,2000,CHI @ NYG
200805026,2000,IND @ SEA
200805033,2000,PHI @ BAL
200805022,2000,DEN @ ARI
200805025,2000,SD @ SF
200805006,2000,ATL @ DAL
200810015,2000,TB @ MIA
200810023,2000,CAR @ PIT
200811001,2000,CIN @ ATL
200811028,2000,NE @ WSH
200811030,2000,NYG @ JAX
200812003,2000,CLE @ CHI
200812011,2000,NO @ IND
200812033,2000,NYJ @ BAL
200812008,2000,BUF @ DET
200812022,2000,SEA @ ARI
200812024,2000,MIN @ SD
200813007,2000,GB @ DEN
200813006,2000,OAK @ DAL
200813012,2000,SF @ KC
200814010,2000,STL @ TEN
200818001,2000,SD @ ATL
200818021,2000,TEN @ PHI
200818020,2000,NYG @ NYJ
