,external_id,season,matchup
1574,230907029,2003,JAX @ CAR
1575,230907006,2003,ATL @ DAL
1576,230907025,2003,CHI @ SF
1577,230907026,2003,NO @ SEA
1578,230907010,2003,OAK @ TEN
1579,230908021,2003,TB @ PHI
1580,230914001,2003,WSH @ ATL
1581,230914009,2003,DET @ GB
1582,230914011,2003,TEN @ IND
1583,230914012,2003,PIT @ KC
1584,230914014,2003,SF @ STL
1585,230914018,2003,HOU @ NO
1586,230914020,2003,MIA @ NYJ
1587,230914030,2003,BUF @ JAX
1588,230914033,2003,CLE @ BAL
1589,230914022,2003,SEA @ ARI
1590,230914027,2003,CAR @ TB
1591,230914013,2003,CIN @ OAK
1592,230914021,2003,NE @ PHI
1593,230914024,2003,DEN @ SD
1594,230914016,2003,CHI @ MIN
1595,230915019,2003,DAL @ NYG
1596,230921001,2003,TB @ ATL
1597,230921004,2003,PIT @ CIN
1598,230921008,2003,MIN @ DET
1599,230921010,2003,NO @ TEN
1600,230921011,2003,JAX @ IND
1601,230921017,2003,NYJ @ NE
1602,230921034,2003,KC @ HOU
1603,230921022,2003,GB @ ARI
1604,230921026,2003,STL @ SEA
1605,230921028,2003,NYG @ WSH
1606,230921024,2003,BAL @ SD
1607,230921025,2003,CLE @ SF
1608,230921015,2003,BUF @ MIA
1609,230922007,2003,OAK @ DEN
1610,230928002,2003,PHI @ BUF
1611,230928005,2003,CIN @ CLE
1612,230928014,2003,ARI @ STL
1613,230928016,2003,SF @ MIN
1614,230928023,2003,TEN @ PIT
1615,230928028,2003,NE @ WSH
1616,230928034,2003,JAX @ HOU
1617,230928013,2003,SD @ OAK
1618,230928033,2003,KC @ BAL
1619,230928007,2003,DET @ DEN
1620,230928020,2003,DAL @ NYJ
1621,230928029,2003,ATL @ CAR
1622,230928018,2003,IND @ NO
1623,230929003,2003,GB @ CHI
1624,231005001,2003,MIN @ ATL
1625,231005002,2003,CIN @ BUF
1626,231005003,2003,OAK @ CHI
1627,231005006,2003,ARI @ DAL
1628,231005009,2003,SEA @ GB
1629,231005012,2003,DEN @ KC
1630,231005017,2003,TEN @ NE
1631,231005019,2003,MIA @ NYG
1632,231005029,2003,NO @ CAR
1633,231005030,2003,SD @ JAX
1634,231005021,2003,WSH @ PHI
1635,231005025,2003,DET @ SF
1636,231005023,2003,CLE @ PIT
1637,231006027,2003,IND @ TB
1638,231012005,2003,OAK @ CLE
1639,231012006,2003,PHI @ DAL
1640,231012009,2003,KC @ GB
1641,231012010,2003,HOU @ TEN
1642,231012011,2003,CAR @ IND
1643,231012017,2003,NYG @ NE
1644,231012018,2003,CHI @ NO
1645,231012028,2003,TB @ WSH
1646,231012030,2003,MIA @ JAX
1647,231012007,2003,PIT @ DEN
1648,231012020,2003,BUF @ NYJ
1649,231012022,2003,BAL @ ARI
1650,231012026,2003,SF @ SEA
1651,231013014,2003,ATL @ STL
1652,231019001,2003,NO @ ATL
1653,231019004,2003,BAL @ CIN
1654,231019005,2003,SD @ CLE
1655,231019008,2003,DAL @ DET
1656,231019014,2003,GB @ STL
1657,231019015,2003,NE @ MIA
1658,231019016,2003,DEN @ MIN
1659,231019019,2003,PHI @ NYG
1660,231019029,2003,TEN @ CAR
1661,231019034,2003,NYJ @ HOU
1662,231019002,2003,WSH @ BUF
1663,231019025,2003,TB @ SF
1664,231019026,2003,CHI @ SEA
1665,231020013,2003,KC @ OAK
1666,231026003,2003,DET @ CHI
1667,231026004,2003,SEA @ CIN
1668,231026016,2003,NYG @ MIN
1669,231026017,2003,CLE @ NE
1670,231026018,2003,CAR @ NO
1671,231026023,2003,STL @ PIT
1672,231026027,2003,DAL @ TB
1673,231026030,2003,TEN @ JAX
1674,231026033,2003,DEN @ BAL
1675,231026022,2003,SF @ ARI
1676,231026011,2003,HOU @ IND
1677,231026021,2003,NYJ @ PHI
1678,231026012,2003,BUF @ KC
1679,231027024,2003,MIA @ SD
1680,231102003,2003,SD @ CHI
1681,231102008,2003,OAK @ DET
1682,231102015,2003,IND @ MIA
1683,231102020,2003,NYG @ NYJ
1684,231102027,2003,NO @ TB
1685,231102033,2003,JAX @ BAL
1686,231102034,2003,CAR @ HOU
1687,231102022,2003,CIN @ ARI
1688,231102026,2003,PIT @ SEA
1689,231102001,2003,PHI @ ATL
1690,231102006,2003,WSH @ DAL
1691,231102025,2003,STL @ SF
1692,231102016,2003,GB @ MIN
1693,231103007,2003,NE @ DEN
1694,231109004,2003,HOU @ CIN
1695,231109008,2003,CHI @ DET
1696,231109010,2003,MIA @ TEN
1697,231109012,2003,CLE @ KC
1698,231109019,2003,ATL @ NYG
1699,231109023,2003,ARI @ PIT
1700,231109028,2003,SEA @ WSH
1701,231109029,2003,TB @ CAR
1702,231109030,2003,IND @ JAX
1703,231109024,2003,MIN @ SD
1704,231109006,2003,BUF @ DAL
1705,231109013,2003,NYJ @ OAK
1706,231109014,2003,BAL @ STL
1707,231110009,2003,PHI @ GB
1708,231116002,2003,HOU @ BUF
1709,231116003,2003,STL @ CHI
1710,231116004,2003,KC @ CIN
1711,231116005,2003,ARI @ CLE
1712,231116010,2003,JAX @ TEN
1713,231116015,2003,BAL @ MIA
1714,231116018,2003,ATL @ NO
1715,231116021,2003,NYG @ PHI
1716,231116029,2003,WSH @ CAR
1717,231116007,2003,SD @ DEN
1718,231116011,2003,NYJ @ IND
1719,231116013,2003,MIN @ OAK
1720,231116026,2003,DET @ SEA
1721,231116027,2003,GB @ TB
1722,231116017,2003,DAL @ NE
1723,231117025,2003,PIT @ SF
1724,231123002,2003,IND @ BUF
1725,231123005,2003,PIT @ CLE
1726,231123006,2003,CAR @ DAL
1727,231123009,2003,SF @ GB
1728,231123016,2003,DET @ MIN
1729,231123020,2003,JAX @ NYJ
1730,231123021,2003,NO @ PHI
1731,231123033,2003,SEA @ BAL
1732,231123034,2003,NE @ HOU
1733,231123007,2003,CHI @ DEN
1734,231123022,2003,STL @ ARI
1735,231123001,2003,TEN @ ATL
1736,231123012,2003,OAK @ KC
1737,231123024,2003,CIN @ SD
1738,231123015,2003,WSH @ MIA
1739,231124027,2003,NYG @ TB
1740,231127008,2003,GB @ DET
1741,231127006,2003,MIA @ DAL
1742,231130003,2003,ARI @ CHI
1743,231130011,2003,NE @ IND
1744,231130014,2003,MIN @ STL
1745,231130019,2003,BUF @ NYG
1746,231130023,2003,CIN @ PIT
1747,231130029,2003,PHI @ CAR
1748,231130033,2003,SF @ BAL
1749,231130034,2003,ATL @ HOU
1750,231130028,2003,NO @ WSH
1751,231130013,2003,DEN @ OAK
1752,231130024,2003,KC @ SD
1753,231130026,2003,CLE @ SEA
1754,231130030,2003,TB @ JAX
1755,231201020,2003,TEN @ NYJ
1756,231207008,2003,SD @ DET
1757,231207009,2003,CHI @ GB
1758,231207010,2003,IND @ TEN
1759,231207016,2003,SEA @ MIN
1760,231207018,2003,TB @ NO
1761,231207019,2003,WSH @ NYG
1762,231207021,2003,DAL @ PHI
1763,231207023,2003,OAK @ PIT
1764,231207030,2003,HOU @ JAX
1765,231207033,2003,CIN @ BAL
1766,231207025,2003,ARI @ SF
1767,231207002,2003,NYJ @ BUF
1768,231207007,2003,KC @ DEN
1769,231207017,2003,MIA @ NE
1770,231207001,2003,CAR @ ATL
1771,231208005,2003,STL @ CLE
1772,231214003,2003,MIN @ CHI
1773,231214004,2003,SF @ CIN
1774,231214010,2003,BUF @ TEN
1775,231214011,2003,ATL @ IND
1776,231214012,2003,DET @ KC
1777,231214014,2003,SEA @ STL
1778,231214017,2003,JAX @ NE
1779,231214020,2003,PIT @ NYJ
1780,231214027,2003,HOU @ TB
1781,231214007,2003,CLE @ DEN
1782,231214013,2003,BAL @ OAK
1783,231214022,2003,CAR @ ARI
1784,231214024,2003,GB @ SD
1785,231214028,2003,DAL @ WSH
1786,231214018,2003,NYG @ NO
1787,231215015,2003,PHI @ MIA
1788,231220027,2003,ATL @ TB
1789,231220016,2003,KC @ MIN
1790,231220020,2003,NE @ NYJ
1791,231221002,2003,MIA @ BUF
1792,231221003,2003,WSH @ CHI
1793,231221005,2003,BAL @ CLE
1794,231221006,2003,NYG @ DAL
1795,231221014,2003,CIN @ STL
1796,231221029,2003,DET @ CAR
1797,231221030,2003,NO @ JAX
1798,231221034,2003,TEN @ HOU
1799,231221023,2003,SD @ PIT
1800,231221021,2003,SF @ PHI
1801,231221026,2003,ARI @ SEA
1802,231221011,2003,DEN @ IND
1803,231222013,2003,GB @ OAK
1804,231227017,2003,BUF @ NE
1805,231227025,2003,SEA @ SF
1806,231227028,2003,PHI @ WSH
1807,231228001,2003,JAX @ ATL
1808,231228004,2003,CLE @ CIN
1809,231228008,2003,STL @ DET
1810,231228010,2003,TB @ TEN
1811,231228012,2003,CHI @ KC
1812,231228015,2003,NYJ @ MIA
1813,231228018,2003,DAL @ NO
1814,231228034,2003,IND @ HOU
1815,231228019,2003,CAR @ NYG
1816,231228022,2003,MIN @ ARI
1817,231228009,2003,DEN @ GB
1818,231228024,2003,OAK @ SD
1819,231228033,2003,PIT @ BAL
1820,240103033,2004,TEN @ BAL
1821,240103029,2004,DAL @ CAR
1822,240104009,2004,SEA @ GB
1823,240104011,2004,DEN @ IND
1824,240110014,2004,CAR @ STL
1825,240110017,2004,TEN @ NE
1826,240111012,2004,IND @ KC
1827,240111021,2004,GB @ PHI
1828,240118017,2004,IND @ NE
1829,240118021,2004,CAR @ PHI
1830,240201017,2004,CAR @ NE
1831,240208032,2004,AFC @ NFC
1832,240809028,2004,DEN @ WSH
1833,240812014,2004,CHI @ STL
1834,240812033,2004,ATL @ BAL
1835,240813017,2004,PHI @ NE
1836,240813018,2004,NYJ @ NO
1837,240813019,2004,KC @ NYG
1838,240814008,2004,PIT @ DET
1839,240814015,2004,JAX @ MIA
1840,240814010,2004,CLE @ TEN
1841,240814016,2004,ARI @ MIN
1842,240814025,2004,OAK @ SF
1843,240814028,2004,CAR @ WSH
1844,240814034,2004,DAL @ HOU
1845,240814024,2004,IND @ SD
1846,240814027,2004,CIN @ TB
1847,240815002,2004,DEN @ BUF
1848,240816027,2004,CIN @ TB
1849,240816009,2004,SEA @ GB
1850,240819029,2004,NYG @ CAR
1851,240820001,2004,MIN @ ATL
1852,240820030,2004,TB @ JAX
1853,240820021,2004,BAL @ PHI
1854,240821005,2004,DET @ CLE
1855,240821002,2004,TEN @ BUF
1856,240821004,2004,NE @ CIN
1857,240821015,2004,WSH @ MIA
1858,240821023,2004,HOU @ PIT
1859,240821009,2004,NO @ GB
1860,240821003,2004,SF @ CHI
1861,240821011,2004,NYJ @ IND
1862,240821013,2004,DAL @ OAK
1863,240821022,2004,SD @ ARI
1864,240821026,2004,DEN @ SEA
1865,240823012,2004,STL @ KC
1866,240826021,2004,PIT @ PHI
1867,240827020,2004,NYG @ NYJ
1868,240827014,2004,WSH @ STL
1869,240827016,2004,SF @ MIN
1870,240827030,2004,GB @ JAX
1871,240827003,2004,NO @ CHI
1872,240827007,2004,HOU @ DEN
1873,240827024,2004,SEA @ SD
1874,240828027,2004,MIA @ TB
1875,240828001,2004,CIN @ ATL
1876,240828012,2004,CLE @ KC
1877,240828029,2004,NE @ CAR
1878,240828033,2004,DET @ BAL
1879,240828011,2004,BUF @ IND
1880,240828022,2004,OAK @ ARI
1881,240830006,2004,TEN @ DAL
1882,240902017,2004,JAX @ NE
1883,240902019,2004,BAL @ NYG
1884,240902023,2004,CAR @ PIT
1885,240902006,2004,KC @ DAL
1886,240902008,2004,BUF @ DET
1887,240902034,2004,TB @ HOU
1888,240902007,2004,ARI @ DEN
1889,240902026,2004,MIN @ SEA
1890,240902013,2004,STL @ OAK
1891,240902025,2004,SD @ SF
1892,240903020,2004,PHI @ NYJ
1893,240903028,2004,ATL @ WSH
1894,240903004,2004,IND @ CIN
1895,240903005,2004,CHI @ CLE
1896,240903010,2004,GB @ TEN
1897,240903018,2004,MIA @ NO
1898,240909017,2004,IND @ NE
1899,240911015,2004,TEN @ MIA
1900,240912002,2004,JAX @ BUF
1901,240912003,2004,DET @ CHI
1902,240912005,2004,BAL @ CLE
1903,240912014,2004,ARI @ STL
1904,240912018,2004,SEA @ NO
1905,240912020,2004,CIN @ NYJ
1906,240912023,2004,OAK @ PIT
1907,240912028,2004,TB @ WSH
1908,240912034,2004,SD @ HOU
1909,240912016,2004,DAL @ MIN
1910,240912021,2004,NYG @ PHI
1911,240912025,2004,ATL @ SF
1912,240912007,2004,KC @ DEN
1913,240913029,2004,GB @ CAR
1914,240919001,2004,STL @ ATL
1915,240919008,2004,HOU @ DET
1916,240919009,2004,CHI @ GB
1917,240919010,2004,IND @ TEN
1918,240919012,2004,CAR @ KC
1919,240919018,2004,SF @ NO
1920,240919019,2004,WSH @ NYG
1921,240919030,2004,DEN @ JAX
1922,240919033,2004,PIT @ BAL
1923,240919027,2004,SEA @ TB
1924,240919006,2004,CLE @ DAL
1925,240919013,2004,BUF @ OAK
1926,240919022,2004,NE @ ARI
1927,240919024,2004,NYJ @ SD
1928,240919004,2004,MIA @ CIN
1929,240920021,2004,MIN @ PHI
1930,240926001,2004,ARI @ ATL
1931,240926004,2004,BAL @ CIN
1932,240926008,2004,PHI @ DET
1933,240926010,2004,JAX @ TEN
1934,240926012,2004,HOU @ KC
1935,240926014,2004,NO @ STL
1936,240926016,2004,CHI @ MIN
1937,240926019,2004,CLE @ NYG
1938,240926007,2004,SD @ DEN
1939,240926011,2004,GB @ IND
1940,240926026,2004,SF @ SEA
1941,240926013,2004,TB @ OAK
1942,240926015,2004,PIT @ MIA
1943,240927028,2004,DAL @ WSH
1944,241003002,2004,NE @ BUF
1945,241003003,2004,PHI @ CHI
1946,241003005,2004,WSH @ CLE
1947,241003009,2004,NYG @ GB
1948,241003023,2004,CIN @ PIT
1949,241003030,2004,IND @ JAX
1950,241003034,2004,OAK @ HOU
1951,241003022,2004,NO @ ARI
1952,241003029,2004,ATL @ CAR
1953,241003015,2004,NYJ @ MIA
1954,241003024,2004,TEN @ SD
1955,241003027,2004,DEN @ TB
1956,241003025,2004,STL @ SF
1957,241004033,2004,KC @ BAL
1958,241010001,2004,DET @ ATL
1959,241010006,2004,NYG @ DAL
1960,241010011,2004,OAK @ IND
1961,241010017,2004,MIA @ NE
1962,241010018,2004,TB @ NO
1963,241010023,2004,CLE @ PIT
1964,241010034,2004,MIN @ HOU
1965,241010020,2004,BUF @ NYJ
1966,241010024,2004,JAX @ SD
1967,241010007,2004,CAR @ DEN
1968,241010025,2004,ARI @ SF
1969,241010026,2004,STL @ SEA
1970,241010028,2004,BAL @ WSH
1971,241011009,2004,TEN @ GB
1972,241017001,2004,SD @ ATL
1973,241017002,2004,MIA @ BUF
1974,241017003,2004,WSH @ CHI
1975,241017005,2004,CIN @ CLE
1976,241017008,2004,GB @ DET
1977,241017010,2004,HOU @ TEN
1978,241017017,2004,SEA @ NE
1979,241017020,2004,SF @ NYJ
1980,241017021,2004,CAR @ PHI
1981,241017030,2004,KC @ JAX
1982,241017006,2004,PIT @ DAL
1983,241017013,2004,DEN @ OAK
1984,241017018,2004,MIN @ NO
1985,241018014,2004,TB @ STL
1986,241024005,2004,PHI @ CLE
1987,241024011,2004,JAX @ IND
1988,241024012,2004,ATL @ KC
1989,241024015,2004,STL @ MIA
1990,241024016,2004,TEN @ MIN
1991,241024019,2004,DET @ NYG
1992,241024027,2004,CHI @ TB
1993,241024029,2004,SD @ CAR
1994,241024033,2004,BUF @ BAL
1995,241024017,2004,NYJ @ NE
1996,241024009,2004,DAL @ GB
1997,241024013,2004,NO @ OAK
1998,241024022,2004,SEA @ ARI
1999,241025004,2004,DEN @ CIN
2000,241031002,2004,ARI @ BUF
2001,241031006,2004,DET @ DAL
2002,241031010,2004,CIN @ TEN
2003,241031012,2004,IND @ KC
2004,241031016,2004,NYG @ MIN
2005,241031021,2004,BAL @ PHI
2006,241031028,2004,GB @ WSH
2007,241031034,2004,JAX @ HOU
2008,241031007,2004,ATL @ DEN
2009,241031026,2004,CAR @ SEA
2010,241031023,2004,NE @ PIT
2011,241031024,2004,OAK @ SD
2012,241031003,2004,SF @ CHI
2013,241101020,2004,MIA @ NYJ
2014,241106007,2004,KC @ DEN
2015,241107002,2004,NYJ @ BUF
2016,241107004,2004,DAL @ CIN
2017,241107008,2004,WSH @ DET
2018,241107015,2004,ARI @ MIA
2019,241107023,2004,PHI @ PIT
2020,241107027,2004,KC @ TB
2021,241107029,2004,OAK @ CAR
2022,241107019,2004,CHI @ NYG
2023,241107024,2004,NO @ SD
2024,241107025,2004,SEA @ SF
2025,241107007,2004,HOU @ DEN
2026,241107014,2004,NE @ STL
2027,241107033,2004,CLE @ BAL
2028,241108011,2004,MIN @ IND
2029,241114001,2004,TB @ ATL
2030,241114005,2004,PIT @ CLE
2031,241114010,2004,CHI @ TEN
2032,241114011,2004,HOU @ IND
2033,241114014,2004,SEA @ STL
2034,241114018,2004,KC @ NO
2035,241114020,2004,BAL @ NYJ
2036,241114030,2004,DET @ JAX
2037,241114028,2004,CIN @ WSH
2038,241114009,2004,MIN @ GB
2039,241114022,2004,NYG @ ARI
2040,241114025,2004,CAR @ SF
2041,241114017,2004,BUF @ NE
2042,241115006,2004,PHI @ DAL
2043,241121002,2004,STL @ BUF
2044,241121003,2004,IND @ CHI
2045,241121004,2004,PIT @ CIN
2046,241121005,2004,NYJ @ CLE
2047,241121016,2004,DET @ MIN
2048,241121018,2004,DEN @ NO
2049,241121027,2004,SF @ TB
2050,241121029,2004,ARI @ CAR
2051,241121030,2004,TEN @ JAX
2052,241121033,2004,DAL @ BAL
2053,241121013,2004,SD @ OAK
2054,241121026,2004,MIA @ SEA
2055,241121019,2004,ATL @ NYG
2056,241121021,2004,WSH @ PHI
2057,241121034,2004,GB @ HOU
2058,241122012,2004,NE @ KC
2059,241125008,2004,IND @ DET
2060,241125006,2004,CHI @ DAL
2061,241128004,2004,CLE @ CIN
2062,241128012,2004,SD @ KC
2063,241128016,2004,JAX @ MIN
2064,241128019,2004,PHI @ NYG
2065,241128023,2004,WSH @ PIT
2066,241128029,2004,TB @ CAR
2067,241128034,2004,TEN @ HOU
2068,241128001,2004,NO @ ATL
2069,241128017,2004,BAL @ NE
2070,241128022,2004,NYJ @ ARI
2071,241128025,2004,MIA @ SF
2072,241128026,2004,BUF @ SEA
2073,241128007,2004,OAK @ DEN
2074,241129009,2004,STL @ GB
2075,241205003,2004,MIN @ CHI
2076,241205005,2004,NE @ CLE
2077,241205008,2004,ARI @ DET
2078,241205011,2004,TEN @ IND
2079,241205014,2004,SF @ STL
2080,241205015,2004,BUF @ MIA
2081,241205018,2004,CAR @ NO
2082,241205020,2004,HOU @ NYJ
2083,241205027,2004,ATL @ TB
2084,241205033,2004,CIN @ BAL
2085,241205013,2004,KC @ OAK
2086,241205024,2004,DEN @ SD
2087,241205021,2004,GB @ PHI
2088,241205028,2004,NYG @ WSH
2089,241205030,2004,PIT @ JAX
2090,241206026,2004,DAL @ SEA
2091,241212001,2004,OAK @ ATL
2092,241212002,2004,CLE @ BUF
2093,241212006,2004,NO @ DAL
2094,241212016,2004,SEA @ MIN
2095,241212017,2004,CIN @ NE
2096,241212030,2004,CHI @ JAX
2097,241212033,2004,NYG @ BAL
2098,241212034,2004,IND @ HOU
2099,241212007,2004,MIA @ DEN
2100,241212023,2004,NYJ @ PIT
2101,241212009,2004,DET @ GB
2102,241212022,2004,SF @ ARI
2103,241212024,2004,TB @ SD
2104,241212029,2004,STL @ CAR
2105,241212028,2004,PHI @ WSH
2106,241213010,2004,KC @ TEN
2107,241218019,2004,PIT @ NYG
2108,241218025,2004,WSH @ SF
2109,241218001,2004,CAR @ ATL
2110,241219003,2004,HOU @ CHI
2111,241219004,2004,BUF @ CIN
2112,241219005,2004,SD @ CLE
2113,241219008,2004,MIN @ DET
2114,241219012,2004,DEN @ KC
2115,241219020,2004,SEA @ NYJ
2116,241219021,2004,DAL @ PHI
2117,241219022,2004,STL @ ARI
2118,241219027,2004,NO @ TB
2119,241219009,2004,JAX @ GB
2120,241219013,2004,TEN @ OAK
2121,241219011,2004,BAL @ IND
2122,241220015,2004,NE @ MIA
2123,241224016,2004,GB @ MIN
2124,241225012,2004,OAK @ KC
2125,241225010,2004,DEN @ TEN
2126,241226004,2004,NYG @ CIN
2127,241226008,2004,CHI @ DET
2128,241226011,2004,SD @ IND
2129,241226018,2004,ATL @ NO
2130,241226023,2004,BAL @ PIT
2131,241226030,2004,HOU @ JAX
2132,241226020,2004,NE @ NYJ
2133,241226025,2004,BUF @ SF
2134,241226006,2004,WSH @ DAL
2135,241226026,2004,ARI @ SEA
2136,241226027,2004,CAR @ TB
2137,241226015,2004,CLE @ MIA
2138,241227014,2004,PHI @ STL
2139,250102002,2005,PIT @ BUF
2140,250102003,2005,GB @ CHI
2141,250102010,2005,DET @ TEN
2142,250102014,2005,NYJ @ STL
2143,250102017,2005,SF @ NE
2144,250102021,2005,CIN @ PHI
2145,250102028,2005,MIN @ WSH
2146,250102029,2005,NO @ CAR
2147,250102033,2005,MIA @ BAL
2148,250102034,2005,CLE @ HOU
2149,250102022,2005,TB @ ARI
2150,250102026,2005,ATL @ SEA
2151,250102007,2005,IND @ DEN
2152,250102013,2005,JAX @ OAK
2153,250102024,2005,KC @ SD
2154,250102019,2005,DAL @ NYG
2155,250108026,2005,STL @ SEA
2156,250108024,2005,NYJ @ SD
2157,250109011,2005,DEN @ IND
2158,250109009,2005,MIN @ GB
2159,250115023,2005,NYJ @ PIT
2160,250115001,2005,STL @ ATL
2161,250116021,2005,MIN @ PHI
2162,250116017,2005,IND @ NE
2163,250123021,2005,ATL @ PHI
2164,250123023,2005,NE @ PIT
2165,250206021,2005,NE @ PHI
2166,250213031,2005,NFC @ AFC
2167,250806001,2005,IND @ ATL
2168,250808015,2005,CHI @ MIA
2169,250811009,2005,SD @ GB
2170,250812020,2005,DET @ NYJ
2171,250812004,2005,NE @ CIN
2172,250812010,2005,TB @ TEN
2173,250812014,2005,CHI @ STL
2174,250812016,2005,KC @ MIN
2175,250812018,2005,SEA @ NO
2176,250813001,2005,BAL @ ATL
2177,250813030,2005,MIA @ JAX
2178,250813005,2005,NYG @ CLE
2179,250813011,2005,BUF @ IND
2180,250813029,2005,WSH @ CAR
2181,250813034,2005,DEN @ HOU
2182,250813022,2005,DAL @ ARI
2183,250813025,2005,OAK @ SF
2184,250815023,2005,PHI @ PIT
2185,250818017,2005,NO @ NE
2186,250819001,2005,TEN @ ATL
2187,250819020,2005,MIN @ NYJ
2188,250819028,2005,CIN @ WSH
2189,250820008,2005,CLE @ DET
2190,250820002,2005,GB @ BUF
2191,250820023,2005,MIA @ PIT
2192,250820027,2005,JAX @ TB
2193,250820011,2005,CHI @ IND
2194,250820019,2005,CAR @ NYG
2195,250820033,2005,PHI @ BAL
2196,250820034,2005,OAK @ HOU
2197,250820012,2005,ARI @ KC
2198,250820007,2005,SF @ DEN
2199,250821024,2005,STL @ SD
2200,250822026,2005,DAL @ SEA
2201,250825030,2005,ATL @ JAX
2202,250826021,2005,CIN @ PHI
2203,250826003,2005,BUF @ CHI
2204,250826005,2005,CAR @ CLE
2205,250826009,2005,NE @ GB
2206,250826016,2005,SD @ MIN
2207,250826018,2005,BAL @ NO
2208,250826019,2005,NYJ @ NYG
2209,250826028,2005,PIT @ WSH
2210,250826013,2005,ARI @ OAK
2211,250826025,2005,TEN @ SF
2212,250827015,2005,TB @ MIA
2213,250827006,2005,HOU @ DAL
2214,250827007,2005,IND @ DEN
2215,250827012,2005,SEA @ KC
2216,250829008,2005,STL @ DET
2217,250901015,2005,ATL @ MIA
2218,250901021,2005,NYJ @ PHI
2219,250901027,2005,HOU @ TB
2220,250901003,2005,CLE @ CHI
2221,250901006,2005,JAX @ DAL
2222,250901010,2005,GB @ TEN
2223,250901017,2005,NYG @ NE
2224,250901029,2005,PIT @ CAR
2225,250901033,2005,WSH @ BAL
2226,250901013,2005,NO @ OAK
2227,250901024,2005,SF @ SD
2228,250902002,2005,DET @ BUF
2229,250902004,2005,IND @ CIN
2230,250902014,2005,KC @ STL
2231,250902026,2005,MIN @ SEA
2232,250902022,2005,DEN @ ARI
2233,250908017,2005,OAK @ NE
2234,250911002,2005,HOU @ BUF
2235,250911005,2005,CIN @ CLE
2236,250911012,2005,NYJ @ KC
2237,250911015,2005,DEN @ MIA
2238,250911016,2005,TB @ MIN
2239,250911023,2005,TEN @ PIT
2240,250911028,2005,CHI @ WSH
2241,250911029,2005,NO @ CAR
2242,250911030,2005,SEA @ JAX
2243,250911008,2005,GB @ DET
2244,250911019,2005,ARI @ NYG
2245,250911024,2005,DAL @ SD
2246,250911025,2005,STL @ SF
2247,250911033,2005,IND @ BAL
2248,250912001,2005,PHI @ ATL
2249,250918003,2005,DET @ CHI
2250,250918004,2005,MIN @ CIN
2251,250918010,2005,BAL @ TEN
2252,250918011,2005,JAX @ IND
2253,250918021,2005,SF @ PHI
2254,250918027,2005,BUF @ TB
2255,250918029,2005,NE @ CAR
2256,250918034,2005,PIT @ HOU
2257,250918022,2005,STL @ ARI
2258,250918026,2005,ATL @ SEA
2259,250918007,2005,SD @ DEN
2260,250918009,2005,CLE @ GB
2261,250918020,2005,MIA @ NYJ
2262,250918013,2005,KC @ OAK
2263,250919018,2005,NYG @ NO
2264,250919006,2005,WSH @ DAL
2265,250925002,2005,ATL @ BUF
2266,250925003,2005,CIN @ CHI
2267,250925009,2005,TB @ GB
2268,250925011,2005,CLE @ IND
2269,250925014,2005,TEN @ STL
2270,250925015,2005,CAR @ MIA
2271,250925016,2005,NO @ MIN
2272,250925020,2005,JAX @ NYJ
2273,250925021,2005,OAK @ PHI
2274,250925025,2005,DAL @ SF
2275,250925026,2005,ARI @ SEA
2276,250925023,2005,NE @ PIT
2277,250925024,2005,NYG @ SD
2278,250926007,2005,KC @ DEN
2279,251002004,2005,HOU @ CIN
2280,251002010,2005,IND @ TEN
2281,251002017,2005,SD @ NE
2282,251002018,2005,BUF @ NO
2283,251002019,2005,STL @ NYG
2284,251002027,2005,DET @ TB
2285,251002028,2005,SEA @ WSH
2286,251002030,2005,DEN @ JAX
2287,251002033,2005,NYJ @ BAL
2288,251002001,2005,MIN @ ATL
2289,251002012,2005,PHI @ KC
2290,251002013,2005,DAL @ OAK
2291,251002022,2005,SF @ ARI
2292,251003029,2005,GB @ CAR
2293,251009001,2005,NE @ ATL
2294,251009002,2005,MIA @ BUF
2295,251009005,2005,CHI @ CLE
2296,251009008,2005,BAL @ DET
2297,251009009,2005,NO @ GB
2298,251009014,2005,SEA @ STL
2299,251009020,2005,TB @ NYJ
2300,251009034,2005,TEN @ HOU
2301,251009025,2005,IND @ SF
2302,251009006,2005,PHI @ DAL
2303,251009007,2005,WSH @ DEN
2304,251009022,2005,CAR @ ARI
2305,251009030,2005,CIN @ JAX
2306,251010024,2005,PIT @ SD
2307,251016003,2005,MIN @ CHI
2308,251016006,2005,NYG @ DAL
2309,251016008,2005,CAR @ DET
2310,251016010,2005,CIN @ TEN
2311,251016012,2005,WSH @ KC
2312,251016018,2005,ATL @ NO
2313,251016023,2005,JAX @ PIT
2314,251016027,2005,MIA @ TB
2315,251016033,2005,CLE @ BAL
2316,251016002,2005,NYJ @ BUF
2317,251016007,2005,NE @ DEN
2318,251016013,2005,SD @ OAK
2319,251016026,2005,HOU @ SEA
2320,251017011,2005,STL @ IND
2321,251021015,2005,KC @ MIA
2322,251023004,2005,PIT @ CIN
2323,251023005,2005,DET @ CLE
2324,251023014,2005,NO @ STL
2325,251023016,2005,GB @ MIN
2326,251023021,2005,SD @ PHI
2327,251023028,2005,SF @ WSH
2328,251023034,2005,IND @ HOU
2329,251023026,2005,DAL @ SEA
2330,251023003,2005,BAL @ CHI
2331,251023013,2005,BUF @ OAK
2332,251023019,2005,DEN @ NYG
